merchant_id,category,city,years_active,credit_tier,monthly_revenue,revenue_growth_rate,revenue_consistency,refund_rate,chargeback_rate,settlement_velocity_days,customer_repeat_rate,payment_diversity_score,peak_season_ratio,failed_payment_rate,avg_transaction_value,transaction_volume_monthly,dispute_resolution_rate,late_settlement_frequency,revenue_concentration_risk,credit_score,score_trajectory,projected_score_3months,recommendation_eligible,recommendation_max_amount,recommendation_interest_rate,recommendation_tenure_months,recommendation_tier
MID_0611,EdTech,Mumbai,5.8,poor,51149.25,0.0192,0.4601,0.2195,0.041,5.5742,0.0881,0.4154,1.0522,0.2016,736.0304,65.3571,0.3896,0.2916,0.573,622,"[587, 578, 592, 596, 581, 622]",645,True,400000,18.5,12.0,Basic
MID_0612,SaaS,Chennai,4.5,average,127713.48,0.0029,0.6825,0.0724,0.0138,2.5548,0.2628,0.4413,1.0634,0.1132,1174.0979,176.4742,0.5687,0.1506,0.5407,709,"[663, 653, 663, 648, 635, 709]",722,True,1000000,15.0,18.0,Standard
MID_0613,Grocery,Bangalore,2.1,excellent,633966.85,0.1496,0.9606,0.0138,0.0071,1.2437,0.6295,0.7104,1.8438,0.0252,1192.8556,803.8373,0.8561,0.0201,0.1296,840,"[816, 810, 828, 832, 831, 840]",856,True,2000000,12.5,24.0,Premium
MID_0614,SaaS,Jaipur,2.2,poor,46651.99,-0.0153,0.5779,0.1317,0.0405,5.4389,0.1974,0.2163,0.9746,0.3011,128.6136,114.2135,0.4839,0.372,0.548,605,"[594, 600, 596, 606, 607, 605]",620,True,400000,18.5,12.0,Basic
MID_0615,Healthcare,Hyderabad,7.5,average,33220.84,-0.0144,0.6312,0.1308,0.0245,2.8354,0.3449,0.4665,1.2862,0.1877,252.7532,100.8056,0.617,0.1184,0.4641,691,"[676, 692, 708, 705, 692, 691]",726,True,400000,18.5,12.0,Basic
MID_0616,Clothing,Chennai,5.0,good,143098.19,0.0742,0.7214,0.0624,0.0088,1.9072,0.3259,0.5838,1.1673,0.1117,793.6779,306.8624,0.7264,0.0573,0.2822,763,"[734, 746, 742, 733, 745, 763]",775,True,1000000,15.0,18.0,Standard
MID_0617,EdTech,Ahmedabad,7.6,average,116431.09,-0.0102,0.6746,0.0926,0.0196,3.4487,0.3343,0.5365,1.1974,0.1571,694.3461,97.3568,0.6451,0.1966,0.5275,717,"[684, 707, 727, 739, 739, 717]",742,True,1000000,15.0,18.0,Standard
MID_0618,Grocery,Hyderabad,7.6,excellent,626527.45,0.0655,0.9418,0.021,0.0057,1.4995,0.457,0.945,1.487,0.0545,4069.1205,902.7278,0.9397,0.037,0.1749,819,"[770, 795, 809, 831, 853, 819]",841,True,2000000,12.5,24.0,Premium
MID_0619,Pharmacy,Hyderabad,3.8,average,144932.96,0.0071,0.6273,0.1183,0.0217,2.7646,0.3172,0.4748,1.2718,0.1126,430.2082,114.2432,0.5538,0.1837,0.3516,710,"[675, 681, 698, 691, 692, 710]",743,True,1000000,15.0,18.0,Standard
MID_0620,SaaS,Kolkata,3.5,poor,17870.29,0.0109,0.4051,0.1789,0.0494,3.4101,0.1242,0.3578,1.1468,0.2172,369.3642,112.9781,0.4158,0.3796,0.7098,608,"[594, 617, 634, 631, 629, 608]",621,True,400000,18.5,12.0,Basic
MID_0621,Gym,Surat,3.6,average,90603.89,-0.0096,0.7315,0.1323,0.0104,3.2912,0.3042,0.4891,1.1592,0.1356,417.1159,282.2995,0.5635,0.1876,0.4393,710,"[664, 682, 693, 708, 700, 710]",752,True,1000000,15.0,18.0,Standard
MID_0622,Healthcare,Ahmedabad,2.4,poor,41510.56,-0.0118,0.3612,0.1846,0.0393,3.4908,0.1578,0.3795,0.9063,0.2541,657.6428,106.9078,0.5387,0.2401,0.5978,625,"[579, 571, 575, 565, 586, 625]",637,True,400000,18.5,12.0,Basic
MID_0623,Auto Parts,Pune,6.6,poor,60511.42,-0.0918,0.5633,0.1678,0.0395,4.9749,0.0855,0.2056,0.938,0.2999,224.727,28.4425,0.4211,0.2576,0.6458,591,"[566, 590, 603, 593, 615, 591]",634,True,100000,24.0,6.0,Micro
MID_0624,Healthcare,Delhi,4.2,good,89380.35,0.0358,0.7805,0.0473,0.0121,2.0362,0.3782,0.7313,1.1134,0.0951,1939.0337,541.8173,0.7872,0.0597,0.2256,772,"[722, 734, 755, 746, 737, 772]",810,True,1000000,15.0,18.0,Standard
MID_0625,Clothing,Surat,1.9,average,95521.17,-0.0199,0.6227,0.0979,0.0204,3.7888,0.3214,0.552,1.0677,0.1227,754.8679,171.8917,0.7152,0.1563,0.3683,722,"[692, 701, 718, 707, 713, 722]",744,True,1000000,15.0,18.0,Standard
MID_0626,Salon,Mumbai,1.2,average,50333.52,-0.01,0.679,0.1362,0.0247,2.4445,0.3437,0.5291,1.1896,0.1183,316.5327,263.3478,0.6633,0.201,0.4369,700,"[645, 649, 647, 662, 652, 700]",723,True,1000000,15.0,18.0,Standard
MID_0627,Travel,Bangalore,1.6,good,300658.15,0.0222,0.737,0.0604,0.0075,1.3079,0.412,0.6841,1.4703,0.0608,2539.217,793.5687,0.8136,0.0547,0.3469,756,"[746, 770, 769, 769, 756, 756]",796,True,1000000,15.0,18.0,Standard
MID_0628,Food Delivery,Hyderabad,1.0,average,89583.25,0.0072,0.6867,0.0993,0.0116,2.4726,0.2625,0.4494,1.257,0.195,1203.8213,209.8323,0.6051,0.1016,0.482,704,"[647, 664, 675, 669, 687, 704]",737,True,1000000,15.0,18.0,Standard
MID_0629,Salon,Delhi,2.9,good,234952.76,0.067,0.7602,0.0336,0.0067,2.2524,0.3135,0.5673,1.5887,0.0687,693.7329,636.499,0.8212,0.0664,0.2543,769,"[714, 739, 747, 751, 755, 769]",782,True,1000000,15.0,18.0,Standard
MID_0630,Gym,Mumbai,6.6,excellent,258125.39,0.2453,0.9367,0.0121,0.0071,1.4961,0.484,0.8654,1.4048,0.0229,1647.4984,638.5716,0.9431,0.0462,0.193,838,"[777, 800, 804, 792, 794, 838]",862,True,2000000,12.5,24.0,Premium
MID_0631,Retail,Surat,7.9,good,234756.83,0.0706,0.8423,0.053,0.0084,2.1536,0.4061,0.6743,1.4244,0.0794,1093.0786,546.1817,0.7374,0.0905,0.3143,778,"[755, 765, 765, 763, 749, 778]",809,True,1000000,15.0,18.0,Standard
MID_0632,Electronics,Hyderabad,1.4,excellent,224865.05,0.0639,0.9595,0.0332,0.0044,1.3781,0.6983,0.8408,1.6193,0.0569,2815.7394,1479.7396,0.8502,0.0268,0.1842,823,"[765, 767, 774, 783, 805, 823]",838,True,2000000,12.5,24.0,Premium
MID_0633,Salon,Hyderabad,3.4,good,282213.63,0.0244,0.8573,0.0317,0.0091,1.706,0.4398,0.6441,1.1188,0.1017,2937.6287,495.5324,0.811,0.117,0.2883,779,"[710, 723, 717, 710, 723, 779]",789,True,1000000,15.0,18.0,Standard
MID_0634,Electronics,Pune,3.1,good,130176.68,0.0738,0.753,0.045,0.0149,2.7067,0.4228,0.7332,1.4104,0.0892,1924.7919,334.7794,0.7708,0.1138,0.2828,757,"[713, 734, 756, 770, 768, 757]",771,True,1000000,15.0,18.0,Standard
MID_0635,Healthcare,Chennai,5.1,good,380661.66,0.0966,0.8405,0.0421,0.0121,2.7154,0.3552,0.6402,1.2132,0.1117,2692.6836,284.656,0.7946,0.0941,0.3315,755,"[730, 732, 741, 745, 768, 755]",799,True,1000000,15.0,18.0,Standard
MID_0636,Freelancer,Jaipur,4.9,bad,4438.58,-0.2137,0.3918,0.4494,0.0856,6.6733,0.0249,0.1095,0.9581,0.4476,217.6256,18.5611,0.3459,0.4543,0.7218,483,"[460, 450, 466, 453, 438, 483]",520,False,0,,,Ineligible
MID_0637,Food Delivery,Chennai,3.4,excellent,603501.49,0.0947,0.8571,0.0108,0.0073,1.8746,0.4767,0.8947,1.4428,0.0546,2199.9375,908.2681,0.8963,0.0383,0.1587,807,"[750, 735, 758, 782, 770, 807]",830,True,2000000,12.5,24.0,Premium
MID_0638,Retail,Chennai,5.8,average,50579.09,0.0496,0.6293,0.0777,0.0111,3.8691,0.2736,0.3906,1.0614,0.189,447.6418,145.9229,0.7086,0.1889,0.3567,701,"[659, 652, 642, 639, 650, 701]",737,True,1000000,15.0,18.0,Standard
MID_0639,EdTech,Kolkata,6.4,average,33032.32,0.0352,0.7303,0.136,0.0147,3.4157,0.2039,0.5693,1.1144,0.1583,265.1599,270.3915,0.6611,0.1776,0.5445,701,"[646, 632, 625, 623, 614, 701]",734,True,1000000,15.0,18.0,Standard
MID_0640,Restaurant,Bangalore,1.7,average,145006.51,0.0222,0.6177,0.0959,0.0151,3.7443,0.3368,0.4151,1.0603,0.152,399.3134,246.234,0.5516,0.1019,0.416,688,"[641, 627, 620, 621, 624, 688]",705,True,400000,18.5,12.0,Basic
MID_0641,Freelancer,Kolkata,6.4,good,353859.26,0.0769,0.7883,0.0688,0.0111,1.6947,0.4628,0.5998,1.4742,0.0621,2104.3874,247.4266,0.7141,0.1123,0.382,766,"[735, 729, 723, 737, 760, 766]",784,True,1000000,15.0,18.0,Standard
MID_0642,EdTech,Chennai,3.9,bad,19603.35,-0.0638,0.3493,0.4293,0.041,6.7253,0.033,0.1078,0.9391,0.3444,358.378,7.632,0.3373,0.5667,0.8791,538,"[506, 495, 517, 528, 540, 538]",564,True,100000,24.0,6.0,Micro
MID_0643,Salon,Delhi,5.2,poor,52488.16,-0.0762,0.4107,0.1702,0.0392,3.6822,0.1847,0.297,1.0972,0.2457,203.8366,68.1079,0.5642,0.2324,0.5697,636,"[568, 569, 575, 588, 610, 636]",655,True,400000,18.5,12.0,Basic
MID_0644,Clothing,Ahmedabad,2.4,good,270639.54,0.1423,0.8471,0.035,0.0058,2.9587,0.3238,0.6416,1.3568,0.0665,1366.639,581.852,0.7749,0.1135,0.3228,785,"[714, 701, 719, 716, 702, 785]",809,True,1000000,15.0,18.0,Standard
MID_0645,SaaS,Bangalore,3.1,average,96342.97,0.0052,0.621,0.1079,0.021,3.7948,0.1986,0.4024,1.0527,0.1905,1428.9504,234.594,0.5925,0.1669,0.3864,693,"[654, 646, 658, 670, 666, 693]",727,True,400000,18.5,12.0,Basic
MID_0646,Food Delivery,Hyderabad,7.3,poor,7646.96,-0.0299,0.395,0.2469,0.0288,4.3285,0.1886,0.2041,1.0256,0.2526,456.0022,75.9116,0.426,0.2488,0.5046,624,"[567, 573, 572, 581, 601, 624]",662,True,400000,18.5,12.0,Basic
MID_0647,Gym,Chennai,5.2,bad,11824.51,-0.104,0.2023,0.4369,0.0759,5.8992,0.0387,0.1114,0.9764,0.3843,328.1766,12.2008,0.2325,0.3961,0.7546,486,"[478, 469, 480, 488, 510, 486]",514,False,0,,,Ineligible
MID_0648,Retail,Delhi,2.9,poor,58682.55,-0.0466,0.3597,0.1969,0.0295,4.9945,0.1498,0.2512,0.9611,0.2736,668.6548,82.804,0.3896,0.312,0.5653,592,"[534, 546, 556, 542, 553, 592]",614,True,100000,24.0,6.0,Micro
MID_0649,Clothing,Delhi,2.2,average,140865.56,-0.0156,0.6648,0.1281,0.0134,3.7111,0.1909,0.5213,1.053,0.1152,1434.6839,84.9529,0.563,0.1899,0.4523,682,"[631, 633, 635, 640, 641, 682]",698,True,400000,18.5,12.0,Basic
MID_0650,Healthcare,Surat,1.3,good,258864.91,0.0276,0.7695,0.0453,0.0063,2.6736,0.3002,0.7089,1.1888,0.115,2788.9157,448.4796,0.8149,0.0784,0.3664,767,"[700, 696, 716, 731, 747, 767]",804,True,1000000,15.0,18.0,Standard
MID_0651,Travel,Bangalore,2.1,average,43492.13,-0.0059,0.736,0.1247,0.0127,2.3866,0.1829,0.5318,1.0136,0.1163,528.8163,96.4091,0.7153,0.1338,0.4471,729,"[676, 665, 669, 679, 670, 729]",756,True,1000000,15.0,18.0,Standard
MID_0652,SaaS,Jaipur,1.2,good,298410.75,0.0344,0.8079,0.0329,0.0138,1.8445,0.3042,0.6876,1.184,0.0501,513.4566,755.3723,0.8346,0.0831,0.2387,780,"[770, 768, 760, 755, 761, 780]",790,True,1000000,15.0,18.0,Standard
MID_0653,Auto Parts,Pune,4.6,good,227058.89,0.1253,0.7473,0.0689,0.0127,1.1249,0.3902,0.6568,1.3161,0.1076,2390.7163,753.4937,0.8544,0.0542,0.3112,785,"[756, 768, 788, 781, 799, 785]",800,True,1000000,15.0,18.0,Standard
MID_0654,EdTech,Pune,5.3,poor,55549.93,0.0187,0.5225,0.2198,0.0253,4.3646,0.1097,0.3215,1.1413,0.1952,781.2032,34.9366,0.5027,0.3424,0.5442,639,"[620, 625, 649, 648, 640, 639]",653,True,400000,18.5,12.0,Basic
MID_0655,EdTech,Ahmedabad,2.9,bad,19883.42,-0.0889,0.2515,0.4239,0.0696,4.5698,0.0235,0.2084,0.917,0.4616,108.4669,33.5662,0.3649,0.5068,0.8641,499,"[465, 474, 497, 487, 509, 499]",531,False,0,,,Ineligible
MID_0656,SaaS,Kolkata,4.8,average,58239.99,0.0493,0.62,0.0998,0.021,2.0333,0.3018,0.541,1.2104,0.1377,1104.7105,253.7136,0.6408,0.1916,0.4723,720,"[695, 692, 697, 705, 728, 720]",744,True,1000000,15.0,18.0,Standard
MID_0657,SaaS,Chennai,5.5,average,31006.47,0.0244,0.6096,0.0709,0.0229,2.0449,0.2256,0.4845,1.2294,0.1412,967.3454,299.2241,0.5607,0.1525,0.4737,699,"[655, 652, 664, 659, 658, 699]",727,True,400000,18.5,12.0,Basic
MID_0658,Salon,Chennai,1.1,average,127008.57,0.0602,0.7194,0.069,0.0169,2.578,0.2579,0.5876,1.103,0.1399,955.9825,250.1911,0.5682,0.1457,0.5053,711,"[689, 680, 691, 708, 728, 711]",731,True,1000000,15.0,18.0,Standard
MID_0659,Retail,Mumbai,1.7,excellent,460025.58,0.1293,0.8877,0.0281,0.0014,1.8399,0.4948,0.8337,1.4769,0.0408,4034.7243,200.9806,0.964,0.0329,0.1285,811,"[774, 780, 775, 784, 788, 811]",827,True,2000000,12.5,24.0,Premium
MID_0660,EdTech,Pune,3.6,poor,9333.71,0.0203,0.4528,0.1682,0.0204,3.0019,0.0855,0.2759,0.9976,0.275,171.2758,108.3035,0.5291,0.2641,0.5447,654,"[600, 595, 603, 621, 645, 654]",682,True,400000,18.5,12.0,Basic
MID_0661,Salon,Ahmedabad,4.8,average,84821.92,0.0521,0.5539,0.0695,0.0171,2.8289,0.2893,0.3877,1.0339,0.175,756.0448,271.0245,0.5709,0.1277,0.5338,707,"[688, 675, 679, 691, 714, 707]",742,True,1000000,15.0,18.0,Standard
MID_0662,Food Delivery,Pune,1.7,bad,11428.76,-0.0689,0.1815,0.2809,0.0607,7.5841,0.0898,0.1033,0.9797,0.449,114.4829,43.4799,0.1787,0.3524,0.709,510,"[489, 484, 482, 503, 500, 510]",540,True,100000,24.0,6.0,Micro
MID_0663,Pharmacy,Surat,2.2,average,48460.25,0.0648,0.7136,0.1028,0.0147,2.9782,0.1939,0.4102,1.0999,0.1348,332.1156,222.3944,0.6965,0.1715,0.3507,703,"[661, 680, 702, 719, 713, 703]",722,True,1000000,15.0,18.0,Standard
MID_0664,Freelancer,Ahmedabad,4.2,average,58641.54,0.0443,0.6963,0.1094,0.0183,3.4247,0.2346,0.4514,1.0543,0.1669,421.4045,258.8415,0.5738,0.2031,0.3703,700,"[660, 663, 650, 672, 678, 700]",733,True,1000000,15.0,18.0,Standard
MID_0665,Grocery,Surat,1.2,average,70142.37,0.0272,0.7029,0.1111,0.0153,2.2823,0.2545,0.4964,1.223,0.1732,345.7755,245.2624,0.6284,0.1428,0.4101,715,"[680, 701, 694, 692, 697, 715]",739,True,1000000,15.0,18.0,Standard
MID_0666,Clothing,Delhi,4.5,average,135796.06,-0.0131,0.5902,0.126,0.0178,3.2018,0.211,0.586,1.1539,0.1506,1356.5118,251.1421,0.6447,0.1423,0.3848,689,"[659, 651, 664, 661, 651, 689]",725,True,400000,18.5,12.0,Basic
MID_0667,Pharmacy,Hyderabad,7.4,poor,34733.5,0.0048,0.4677,0.1332,0.0369,3.3221,0.131,0.3052,0.9731,0.3017,447.5948,92.1982,0.4518,0.2682,0.5358,630,"[603, 597, 598, 606, 614, 630]",667,True,400000,18.5,12.0,Basic
MID_0668,Grocery,Pune,0.9,average,102925.47,-0.0171,0.5574,0.0639,0.0189,2.6806,0.2187,0.3837,1.2718,0.1833,1088.8856,128.499,0.5662,0.1102,0.4689,677,"[651, 651, 666, 671, 677, 677]",716,True,400000,18.5,12.0,Basic
MID_0669,SaaS,Pune,3.8,average,137583.65,0.0624,0.728,0.0863,0.0206,2.6971,0.2684,0.588,1.2226,0.1843,266.7448,77.2994,0.625,0.1701,0.4962,727,"[675, 693, 690, 696, 707, 727]",765,True,1000000,15.0,18.0,Standard
MID_0670,Auto Parts,Delhi,4.0,bad,18393.78,-0.1283,0.379,0.2657,0.0597,4.5933,0.0413,0.2374,0.8276,0.4473,105.9566,49.7711,0.3759,0.3814,0.6956,531,"[478, 480, 487, 503, 511, 531]",572,True,100000,24.0,6.0,Micro
MID_0671,Food Delivery,Jaipur,1.1,bad,9624.33,-0.2474,0.3553,0.3845,0.077,9.5015,0.0973,0.2024,0.8891,0.3167,86.8782,26.0605,0.1608,0.4447,0.7901,480,"[465, 465, 476, 487, 502, 480]",491,False,0,,,Ineligible
MID_0672,Healthcare,Ahmedabad,7.7,excellent,734113.55,0.1137,0.8664,0.0218,0.0062,1.1215,0.5939,0.8968,1.3559,0.0299,4402.1258,426.1704,0.9246,0.029,0.1202,825,"[792, 800, 813, 811, 818, 825]",867,True,2000000,12.5,24.0,Premium
MID_0673,Travel,Delhi,0.8,good,367140.33,0.0589,0.8343,0.0403,0.0057,1.6865,0.4394,0.7074,1.3481,0.0765,1505.1425,740.5088,0.7142,0.0952,0.3019,780,"[742, 752, 765, 775, 782, 780]",817,True,1000000,15.0,18.0,Standard
MID_0674,Retail,Pune,5.2,good,308871.92,0.0312,0.7735,0.0493,0.0088,2.1696,0.4136,0.6214,1.4949,0.0581,1449.5771,272.2695,0.8722,0.0891,0.332,781,"[725, 711, 702, 711, 736, 781]",817,True,1000000,15.0,18.0,Standard
MID_0675,Restaurant,Pune,7.4,good,263343.88,0.0691,0.7608,0.0334,0.012,1.8244,0.307,0.571,1.5996,0.0823,2871.9742,544.2242,0.7369,0.0828,0.3636,750,"[738, 762, 748, 760, 767, 750]",773,True,1000000,15.0,18.0,Standard
MID_0676,Restaurant,Chennai,1.6,average,80605.78,0.0734,0.6518,0.0682,0.0195,3.3529,0.2571,0.4964,1.1737,0.1592,1232.521,280.9069,0.6478,0.169,0.359,703,"[659, 679, 689, 701, 687, 703]",745,True,1000000,15.0,18.0,Standard
MID_0677,EdTech,Chennai,7.5,average,120365.77,0.0671,0.7009,0.088,0.0228,2.4743,0.3213,0.4523,1.2246,0.1454,1299.6158,72.0543,0.5952,0.1236,0.4784,713,"[649, 638, 639, 657, 653, 713]",725,True,1000000,15.0,18.0,Standard
MID_0678,Clothing,Chennai,7.6,average,111668.19,0.0701,0.6515,0.0764,0.017,3.3038,0.2411,0.4926,1.2197,0.1214,569.1541,163.473,0.5524,0.1301,0.3965,693,"[641, 640, 645, 656, 658, 693]",737,True,400000,18.5,12.0,Basic
MID_0679,Electronics,Kolkata,1.5,good,137453.02,0.0251,0.7619,0.0628,0.0067,2.7398,0.4789,0.6722,1.4621,0.0749,1654.5632,105.126,0.8364,0.0453,0.2113,780,"[706, 713, 705, 704, 721, 780]",794,True,1000000,15.0,18.0,Standard
MID_0680,Restaurant,Surat,4.1,average,39029.7,0.0434,0.5789,0.1201,0.0182,2.9312,0.2799,0.5418,1.1424,0.1744,1477.8527,265.043,0.6476,0.1246,0.3855,705,"[658, 654, 650, 671, 681, 705]",741,True,1000000,15.0,18.0,Standard
MID_0681,Retail,Delhi,4.5,average,35856.16,0.0105,0.6552,0.0679,0.0157,2.1005,0.182,0.5002,1.1346,0.1653,272.9177,281.7914,0.6824,0.1038,0.417,708,"[654, 642, 641, 642, 649, 708]",739,True,1000000,15.0,18.0,Standard
MID_0682,Gym,Ahmedabad,5.0,excellent,208204.38,0.0987,0.8934,0.0339,0.0078,1.026,0.5653,0.8538,1.3626,0.0501,945.3506,1012.6478,0.8708,0.0144,0.1811,806,"[776, 787, 792, 784, 770, 806]",836,True,2000000,12.5,24.0,Premium
MID_0683,Food Delivery,Chennai,6.1,poor,63796.19,-0.0856,0.3885,0.225,0.0489,4.4219,0.0808,0.2565,0.9612,0.1875,784.8595,101.6305,0.5247,0.2528,0.673,584,"[566, 552, 551, 544, 553, 584]",603,True,100000,24.0,6.0,Micro
MID_0684,Travel,Mumbai,4.9,good,355554.28,0.1237,0.7959,0.039,0.0112,1.4165,0.3365,0.6783,1.2766,0.0566,2807.3731,429.2273,0.7142,0.0772,0.3637,756,"[668, 691, 709, 708, 715, 756]",768,True,1000000,15.0,18.0,Standard
MID_0685,Electronics,Delhi,1.3,average,72826.15,0.073,0.6663,0.1273,0.0126,2.8597,0.3297,0.5985,1.2109,0.1733,1243.0339,270.073,0.5934,0.1667,0.5082,716,"[664, 664, 652, 637, 643, 716]",742,True,1000000,15.0,18.0,Standard
MID_0686,Restaurant,Jaipur,6.1,average,116588.79,0.0776,0.7453,0.0688,0.0105,2.5832,0.3239,0.4087,1.1312,0.1044,724.7631,231.614,0.6799,0.212,0.5037,719,"[677, 667, 660, 658, 652, 719]",761,True,1000000,15.0,18.0,Standard
MID_0687,Salon,Chennai,3.9,bad,13289.79,-0.223,0.2935,0.3319,0.0591,6.5902,0.0318,0.2255,0.7505,0.4995,119.7557,37.7084,0.3079,0.5728,0.8666,492,"[435, 420, 406, 413, 413, 492]",527,False,0,,,Ineligible
MID_0688,Gym,Hyderabad,5.0,average,31305.46,0.0321,0.7036,0.1055,0.0113,2.5042,0.2491,0.3806,1.1739,0.1856,320.0489,187.6065,0.676,0.1183,0.397,704,"[675, 687, 710, 718, 721, 704]",716,True,1000000,15.0,18.0,Standard
MID_0689,Salon,Mumbai,4.6,poor,22662.44,0.0286,0.5687,0.2426,0.046,4.6428,0.1376,0.2568,0.9612,0.1871,744.9516,100.6732,0.5737,0.2927,0.6505,613,"[606, 629, 617, 606, 626, 613]",658,True,400000,18.5,12.0,Basic
MID_0690,Freelancer,Pune,5.7,good,126785.43,0.0945,0.8488,0.0375,0.0052,2.2718,0.461,0.6829,1.1342,0.0642,2406.5978,294.4139,0.774,0.0757,0.275,789,"[773, 769, 770, 772, 786, 789]",834,True,1000000,15.0,18.0,Standard
MID_0691,Electronics,Chennai,7.1,poor,50132.29,-0.0082,0.474,0.1319,0.0352,5.762,0.1583,0.3129,1.0491,0.2874,777.7022,30.6756,0.5549,0.2253,0.6168,611,"[573, 564, 558, 579, 590, 611]",640,True,400000,18.5,12.0,Basic
MID_0692,Electronics,Hyderabad,3.1,average,29953.04,-0.0113,0.674,0.1394,0.0184,2.279,0.2992,0.4036,1.0349,0.1419,290.2763,85.9392,0.6574,0.1393,0.4629,714,"[690, 678, 687, 681, 676, 714]",727,True,1000000,15.0,18.0,Standard
MID_0693,Retail,Bangalore,4.7,average,83283.83,-0.017,0.6947,0.1197,0.0126,3.9672,0.2016,0.5417,1.2776,0.1427,656.1017,72.5243,0.6613,0.1317,0.4565,704,"[673, 667, 685, 706, 727, 704]",733,True,1000000,15.0,18.0,Standard
MID_0694,Salon,Mumbai,7.8,good,141943.41,0.0388,0.7904,0.0794,0.0135,1.5997,0.465,0.555,1.411,0.0733,517.1089,449.4544,0.8338,0.0901,0.241,767,"[732, 740, 742, 746, 748, 767]",797,True,1000000,15.0,18.0,Standard
MID_0695,Healthcare,Delhi,6.1,excellent,456957.65,0.2405,0.9013,0.0396,0.0046,1.8473,0.6259,0.7969,1.5458,0.048,2480.7953,474.757,0.8669,0.0493,0.2435,827,"[766, 769, 788, 784, 794, 827]",842,True,2000000,12.5,24.0,Premium
MID_0696,Freelancer,Bangalore,4.8,average,76198.28,-0.0164,0.745,0.0687,0.0177,3.0012,0.2622,0.4463,1.0437,0.1235,1323.3227,251.0407,0.6023,0.1369,0.4339,706,"[666, 655, 671, 674, 669, 706]",738,True,1000000,15.0,18.0,Standard
MID_0697,Electronics,Pune,2.4,poor,8792.99,-0.048,0.5089,0.2241,0.0393,3.2638,0.0948,0.3475,1.0531,0.2884,482.6914,23.4323,0.3838,0.2448,0.6886,605,"[573, 570, 590, 595, 587, 605]",648,True,400000,18.5,12.0,Basic
MID_0698,Grocery,Surat,6.5,average,157836.94,0.0205,0.7232,0.0615,0.0227,3.6331,0.3488,0.42,1.0483,0.1878,604.3027,210.693,0.5974,0.1963,0.3873,693,"[646, 661, 667, 652, 675, 693]",709,True,400000,18.5,12.0,Basic
MID_0699,Travel,Jaipur,3.4,bad,6252.22,-0.2356,0.3247,0.2263,0.0668,8.9684,0.0698,0.2351,0.7148,0.2997,146.6079,47.2261,0.1983,0.6257,0.7687,486,"[440, 448, 452, 463, 464, 486]",502,False,0,,,Ineligible
MID_0700,Auto Parts,Kolkata,7.1,good,369259.46,0.0661,0.8344,0.0789,0.0149,2.4435,0.3517,0.6664,1.2424,0.1185,1666.6483,466.7184,0.8561,0.1137,0.3257,776,"[734, 726, 715, 719, 711, 776]",814,True,1000000,15.0,18.0,Standard
MID_0701,EdTech,Mumbai,4.0,poor,39972.14,-0.0927,0.4021,0.1346,0.0325,4.2803,0.1463,0.3126,1.0948,0.2458,684.3527,28.6267,0.3966,0.3072,0.6668,604,"[571, 578, 582, 600, 587, 604]",649,True,400000,18.5,12.0,Basic
MID_0702,Food Delivery,Delhi,7.2,excellent,718532.98,0.1594,0.9376,0.0315,0.0036,1.3519,0.6668,0.8251,1.3103,0.0461,3610.3446,727.6884,0.9538,0.0154,0.2315,829,"[760, 747, 771, 781, 796, 829]",868,True,2000000,12.5,24.0,Premium
MID_0703,Grocery,Kolkata,5.5,excellent,712891.71,0.1864,0.8963,0.0231,0.0058,1.2459,0.6624,0.9286,1.5553,0.0499,4485.3819,455.6676,0.8918,0.0394,0.2258,847,"[789, 811, 805, 804, 828, 847]",890,True,2000000,12.5,24.0,Premium
MID_0704,Healthcare,Chennai,7.2,good,369194.67,0.1114,0.8312,0.061,0.0137,2.1558,0.3577,0.7211,1.3517,0.0654,525.5472,739.0123,0.8329,0.0881,0.3619,769,"[726, 726, 714, 718, 717, 769]",814,True,1000000,15.0,18.0,Standard
MID_0705,Salon,Chennai,3.5,poor,21004.25,0.0128,0.4913,0.1629,0.0293,3.2721,0.0804,0.2038,0.9296,0.2865,738.4588,59.1642,0.5268,0.228,0.6112,638,"[557, 560, 568, 565, 581, 638]",656,True,400000,18.5,12.0,Basic
MID_0706,EdTech,Delhi,7.3,bad,8841.46,-0.2273,0.2086,0.293,0.0738,7.0401,0.0473,0.1241,0.8129,0.4866,65.9651,35.2151,0.2877,0.3982,0.8336,476,"[454, 472, 472, 468, 484, 476]",488,False,0,,,Ineligible
MID_0707,Pharmacy,Delhi,3.8,excellent,260457.67,0.2154,0.9103,0.0208,0.0066,1.7547,0.5702,0.9487,1.8268,0.0392,3835.1724,589.7235,0.9133,0.0223,0.1342,830,"[801, 820, 825, 823, 826, 830]",843,True,2000000,12.5,24.0,Premium
MID_0708,Electronics,Surat,1.8,good,343411.25,0.1091,0.7845,0.0374,0.0095,2.11,0.4668,0.7494,1.3243,0.08,840.2669,411.7237,0.8606,0.0947,0.2288,798,"[758, 752, 759, 780, 784, 798]",830,True,1000000,15.0,18.0,Standard
MID_0709,SaaS,Bangalore,2.1,average,112159.68,0.0636,0.6715,0.0925,0.0201,2.0604,0.2248,0.5821,1.157,0.1393,1083.2505,85.8549,0.668,0.1936,0.5055,709,"[693, 712, 728, 732, 740, 709]",739,True,1000000,15.0,18.0,Standard
